,K_sa,K_sb,k_ba,k_ab,K_ba,K_ab,k_sa,k_sb
0.016576697827152,0.948942695930591,0.269615485064976,0.713710149776905,0.055910325158661,0.550559892843925,0.364081355013871,0.569371969144805,0.356085337225795
0.142544111909854,0.66832598610896,0.296221081434851,0.437313674366679,0.227927251273346,0.017270445990548,0.250895613629826,0.670779618248309,0.919314258469772
0.091054496232316,0.21884297132735,0.456307018858645,0.124320363838008,0.646374727604746,0.05286302034298,0.488003058917245,0.539375119988713,0.574900330556632
0.077342686626095,0.408326423747766,0.55137559076984,0.224828628064195,0.585566842315693,0.17363521090083,0.737294617236011,0.594908129487081,0.973733302157225
0.007176819699391,0.765023268415611,0.076499593575332,0.963950885824729,0.241893756553518,0.358621278621879,0.049558662148344,0.384724686364863,0.974094147925797
0.040647060467128,0.439793829771481,0.98483449728075,0.360267473556601,0.044998650565103,0.666616157889268,0.008069469563292,0.207946174015288,0.479394927675728
0.02702271948549,0.439487028537013,0.593429682159714,0.547200905854287,0.100242771222698,0.279701741123779,0.053199818776636,0.704379925728853,0.375179198408707
0.167439294296284,0.213340590754337,0.315890297444807,0.326839435053684,0.336960006556032,0.115576676562807,0.589895510038374,0.552616877421323,0.668157342317207
0.056055764985394,0.64424732734808,0.150855753111679,0.069553472177124,0.578894920716072,0.1751270319264,0.432863195978725,0.351864535385415,0.550561092557725
0.034906416057111,0.26183341808603,0.631308759045582,0.898425988449616,0.208333817498795,0.620356513470228,0.124616692871565,0.877082059048907,0.774356137475959
0.058442186457601,0.455711120360637,0.157836493022458,0.19371690720981,0.390870990359705,0.003065078323815,0.557868209218312,0.639635327135508,0.31514166211183
0.0285129968069,0.849084008470893,0.033467560371941,0.524297682440326,0.271558423020611,0.920165756506999,0.936246566724581,0.44664159157599,0.376421512477123
0.087495644804214,0.246870900247057,0.988858728020166,0.07642664676428,0.384237445839232,0.084106897220726,0.726305907812553,0.192400613458576,0.798921783561102
0.266845604469257,0.407243070877114,0.070815537029565,0.229898735744049,0.297385820719915,0.011402197530833,0.447821866545423,0.357840054471818,0.517753032129897
0.046822844401379,0.270553315709158,0.620508485129855,0.431606959358533,0.467924994241944,0.105320143380163,0.662546041123975,0.782962393716155,0.864673370747738
0.067454086363334,0.707193565749938,0.363870805052348,0.305873416773498,0.284854812601148,0.162518122697687,0.366462878438647,0.836929032935435,0.671160015668534
0.096993736880959,0.038329137274474,0.89366482354207,0.508752628162292,0.754590092302255,0.000532520436275,0.373037818474234,0.376760362731684,0.991583326672192
0.032261809684503,0.52375320113919,0.085275373504842,0.985374248675839,0.063981879532093,0.303297377623832,0.116524667940032,0.816540038600524,0.155811506017345
0.046870713274978,0.435703599848795,0.339017237250397,0.484242984449455,0.38493470551553,0.423617795167487,0.533098006538257,0.928948244492086,0.652174647947108
0.053431848001705,0.323530435405947,0.888921157012792,0.339448126727319,0.060257312976731,0.187301958645208,0.740007133317246,0.89552503561331,0.112769061903453
0.088388682372562,0.106161283415987,0.684232543564096,0.334248977560455,0.318797729278742,0.407067232260556,0.171649303962734,0.507860313336729,0.833488402613376
0.038890543819995,0.101176045148392,0.303085288338397,0.78488251371816,0.226778197843192,0.149057091797176,0.718034827539896,0.640928891350815,0.450023799326402
0.051291119829248,0.298622382491773,0.263169084833045,0.047082117253031,0.628021295035121,0.447776784711704,0.376023328175959,0.102984686700329,0.793037964076549
0.28990937153499,0.369469951015104,0.759753686394843,0.61585706040816,0.011313822721408,0.010124013608742,0.080038320809786,0.786120272895333,0.153043038594775
0.049249012373663,0.768620190041344,0.118518804423003,0.304546956757329,0.206259157760539,0.765084753948604,0.261628056980699,0.335643601737694,0.492528064125573
0.078596662335956,0.61933621617143,0.441248435582341,0.469528648746906,0.291271153064724,0.024234900072853,0.507508926809892,0.819328322821413,0.782201683519072
0.076168654451928,0.082354797237705,0.561563191860864,0.27926442540653,0.139315594171956,0.263433254405868,0.473570765434098,0.283913971293772,0.448078130444573
0.056737764905686,0.649125669093331,0.040053016420916,0.461987654911362,0.716562433638755,0.051575491846937,0.826642362877751,0.768743881792842,0.735660769275147
0.069365950526298,0.095516648533486,0.915326350448507,0.896348689332365,0.137233322289714,0.137852240609737,0.654264017838713,0.91714500919699,0.541335163788102
0.068661012940913,0.533623352110116,0.392143322696133,0.29067493563213,0.355466703173343,0.038408748170481,0.574769005185538,0.620580141647088,0.67364838799435
0.107242421825519,0.105852546647555,0.990679507241588,0.375946964436806,0.15438789690975,0.017311118495663,0.152427458121149,0.185015379176492,0.833921557980593
0.045031591265055,0.068067801404025,0.635642851051168,0.791750846751482,0.114820848136355,0.613800559805023,0.091252616517674,0.983876194153068,0.242710605351276
0.024804255337402,0.242128658934194,0.049023724665186,0.585634119859399,0.046684310875666,0.127025665345228,0.084290613043788,0.222477787635877,0.422338408560593
0.064984583796907,0.00531513737724,0.959314547753302,0.172530385841516,0.220804501450806,0.211812940780366,0.70669146683039,0.267139269341009,0.221321886999836
0.041820826139058,0.240884171230642,0.066192062626931,0.439677901510589,0.325198450440771,0.224386898494606,0.503624603974118,0.325703270079426,0.752095301418158
0.162460358878524,0.074909533503406,0.90604190759197,0.300589649032616,0.399097384239291,0.129921228066793,0.734411764718551,0.549630521278619,0.733047154252481
0.136910261441842,0.072474430939237,0.31348650665926,0.506459558323703,0.317892655016988,0.074916526208414,0.254754927554331,0.450432364735709,0.62448136527517
0.044557269329066,0.775463018741967,0.696355964795734,0.573917663490215,0.126592340469915,0.017687865886833,0.74553559092202,0.820138167452655,0.74750218923714
0.110411424462215,0.52468709000042,0.063953848526984,0.634199762522775,0.200177197182332,0.482428843420646,0.14017654953199,0.721419573697725,0.439368965689694
0.011154537835022,0.620995254221708,0.012616985884356,0.922429499440189,0.295705696436649,0.335363667446074,0.115526801387612,0.49559720840922,0.562147965971077
0.0107298165964,0.232457982164814,0.082609987891908,0.454248253002714,0.119873388402021,0.476906199422112,0.847417683568912,0.15592285623476,0.590281978317607
0.110843596268369,0.506013530470963,0.286779317346233,0.331756140007706,0.329819107419238,0.899866745995842,0.026924976953547,0.559634240265844,0.794740313750451
0.045150804382983,0.973929510468692,0.6144887932066,0.512718536145865,0.170172897153821,0.740042817794252,0.003806115615655,0.641284421970922,0.780224332711367
0.082432815513241,0.478821867365154,0.080191896314001,0.28131981515352,0.196214944837221,0.612267236664087,0.351344401350866,0.320669388003738,0.361453707706652
0.255233292173778,0.032368721835195,0.032793753327019,0.637220250732568,0.398228030406393,0.65958479521004,0.109147199025114,0.414616975648051,0.518236508109951
0.041143949671472,0.199153841712237,0.715370179824325,0.588561572809666,0.461840084079604,0.083648740055017,0.961942970609464,0.737321828673455,0.982146805673747
0.047740155853197,0.547883112351414,0.187973843877574,0.356704141813097,0.412567106278633,0.145650621782007,0.786213937163148,0.909278484687943,0.472506394375407
0.19367544511653,0.068821012654778,0.097959395199751,0.69729693525387,0.1879064876175,0.324114876414016,0.271682670742603,0.589245977294861,0.401605348309958
0.308211596471592,0.130064448702629,0.013588014662879,0.493137908160583,0.082222142981928,0.333393107628894,0.026095571452255,0.339690461879297,0.147103565018465
0.058693907449592,0.038974763154164,0.679894250986784,0.421458531279856,0.452916043172078,0.055235393741916,0.747753766286589,0.606639912512917,0.37400066998406
0.065886053991115,0.871432636076281,0.018638433987359,0.864939860818999,0.068692162674414,0.682144746953269,0.064652469272847,0.381031560756777,0.334273148229741
0.022755805254853,0.47391118116436,0.103172689224104,0.169606518878278,0.120634698833837,0.127271933824092,0.86888134878464,0.161134664257806,0.570434003438733
0.175592359639547,0.001089817312136,0.534299088761859,0.994746245313443,0.629321586397789,0.215242802920042,0.589640309998354,0.999977130553616,0.834026281894014
0.080824564572426,0.109227921770115,0.691781779121928,0.557557871080787,0.236464096219711,0.219500147273283,0.323720004138693,0.713854506605247,0.6743431604556
0.078488858076602,0.211460371391842,0.091791683981873,0.798642438882929,0.428130711381926,0.103038311428885,0.847512526687165,0.754540856898014,0.750712479651099
0.073221003039273,0.613393377191577,0.381281384446868,0.312801933925043,0.313650532021019,0.109401322552929,0.185499961790732,0.624484461588298,0.918932777671547
0.254681446790652,0.095909774475232,0.320026107466155,0.651903957012414,0.211117379310747,0.150501229157382,0.077535126464126,0.682462872608309,0.751195360991809
0.086594258581901,0.189539985461808,0.527576980080005,0.452822061080301,0.15570178370002,0.108958465978304,0.345218914562019,0.990035607280226,0.277444818169418
0.018041421026684,0.118331729899648,0.005065698455189,0.391204102560671,0.214444522966644,0.587425385959571,0.100767650702103,0.051297597926795,0.902498694247137
0.020132830541836,0.737014129131134,0.007937180432356,0.746154679011188,0.525806148031377,0.76092228276393,0.543294584625122,0.464001662969043,0.934225575203582
0.122733923964018,0.972389462287992,0.034854819748497,0.183121376241582,0.313418960334043,0.033273749954602,0.23889227658592,0.25246371257447,0.959762501250445
0.06822741245944,0.045874481004254,0.271459946471294,0.209518963571078,0.872931214394301,0.155909118076715,0.823246998316667,0.889080584605488,0.312798478347492
0.054609684997646,0.636969084000435,0.765518212615192,0.394898759629176,0.159975074587311,0.014771134971953,0.973482115880636,0.664715833456002,0.379854775144328
0.322758356677218,0.033001633167238,0.015315686055977,0.363326795172662,0.674821127968653,0.098317266064377,0.844715551339644,0.460391420285845,0.42183910462892
0.014596967770563,0.740570514311269,0.755027698693999,0.980779387153838,0.017713426711351,0.55910665387787,0.025065809490644,0.261222173331062,0.862232657894921
0.077459444915589,0.069482390871981,0.929034528750251,0.295740326586551,0.258857384811516,0.058761847970809,0.209113127821628,0.27760075552296,0.737065383915213
0.028961500988561,0.144665546566869,0.116410774190203,0.855372871960816,0.032013270970142,0.268169805397835,0.385781176368607,0.472797749009126,0.121059934603491
0.135352503599731,0.460409752024736,0.303653599254542,0.811398695179493,0.182803365779745,0.777243881009173,0.016940886799077,0.822277023393641,0.666766273547456
0.055561037278566,0.071500405083029,0.278728624101333,0.630793606749132,0.414287590225228,0.13252730202957,0.405654538004133,0.927833539645123,0.437087799208131
0.140439283370581,0.006802054962064,0.608406087686191,0.545248618982293,0.688357289746144,0.042239551483088,0.920843699522357,0.527756051227118,0.563780797049308
0.021310806864565,0.610084066398818,0.196091184497969,0.358072431221123,0.10836430846185,0.183621360333896,0.895014601181418,0.441579342129952,0.344342371179152
0.167804802644932,0.726847190197961,0.141912034098849,0.062592133254984,0.276406556110513,0.03525114458511,0.557445249873507,0.218568325551514,0.387102698508369
0.041873028088553,0.229973525078348,0.365091756794301,0.929156253144542,0.100640839877835,0.148286540929007,0.350249056024513,0.84893450897036,0.644858231332722
0.023528555717905,0.857856361773447,0.290334506736189,0.400897066026629,0.268538376540854,0.743213926768801,0.14946285462043,0.430624966369503,0.926092673615689
0.06583961038125,0.097278139667756,0.858763678952087,0.140497738042595,0.793426372010327,0.022669873293703,0.699925970066308,0.579522090081418,0.517276680767575
0.036267723932965,0.323766638794818,0.657073225064531,0.454030792360542,0.226525723438829,0.523755537456964,0.220549791584104,0.53390579780209,0.833726600504572
0.055784693699731,0.394890192005566,0.94796034125087,0.127053017405644,0.508347294601059,0.092049556187493,0.62328632882772,0.678685546385109,0.620045705077276
0.015843509853745,0.769302161905308,0.933375879236184,0.624324510261455,0.094794357710769,0.59997504496413,0.042965556936197,0.471818162416644,0.984679840318819
0.235339249703287,0.004026091653545,0.140250377692354,0.700929962026504,0.874642694057839,0.224924240095567,0.199599953653513,0.85277683450358,0.904604198646627
0.306077215339724,0.194527816700049,0.079232128805127,0.734340938611042,0.081834447604288,0.055820702036804,0.095853091756421,0.725398550289203,0.381028160481845
0.080172550981248,0.405461175860753,0.3875040087987,0.584458710910765,0.148302526877831,0.098914529039661,0.453807874262902,0.883585378911591,0.522091611049669
0.041879267721583,0.190592373813348,0.033251311557974,0.897924175249302,0.870531427812418,0.736989828059358,0.369606944269891,0.809973537033029,0.899953410119771
0.099663512039641,0.002763308875992,0.013876473143425,0.607533571582485,0.711512926623581,0.580457848819768,0.767035819137655,0.273235805259579,0.76612322641479
0.021442022123838,0.075267089418099,0.055085884430758,0.296218303138419,0.340797858946973,0.082682553714432,0.912690262813809,0.148255439110163,0.859814123756419
0.032511894703395,0.118707489782112,0.011022577557672,0.92137566269909,0.236018895706996,0.721209558163837,0.832887423480623,0.456220132539363,0.220059953396697
0.046619944350361,0.348920254160884,0.798607513102066,0.479267821653797,0.019558281059822,0.381088200485069,0.325890295654093,0.778706686720462,0.073436412480123
0.05204256644211,0.71100017482229,0.096318925006007,0.186550362899622,0.327336022227406,0.083055671758509,0.38612540954074,0.230976219601765,0.926564404752676
0.025854785770264,0.76968404007217,0.405712200561467,0.546889650289833,0.190321614397635,0.064903390053771,0.411706397451775,0.820449967004382,0.915549125156562
0.004509928581838,0.481160203792334,0.08668737346089,0.860898622639887,0.034887606842867,0.181027551070735,0.135417074926735,0.24800592936001,0.760209641889395
0.390846342961954,0.002649458267038,0.364807361225684,0.559457684682448,0.828833829149522,0.032103120275912,0.76175208822438,0.943757513191783,0.696676544296855
0.052863983936949,0.071729401713087,0.153022873526549,0.304744354326757,0.124678237225348,0.439444464711678,0.644808265368636,0.190154007753841,0.293146875150694
0.114258091273646,0.231216424984115,0.520114232544757,0.806803394537586,0.0907417895088,0.86817874698139,0.022841859591217,0.848354314714297,0.299928219186445
0.094774434785923,0.139412405454852,0.057689192695777,0.45581730311951,0.787555538219182,0.396420432539286,0.579935372621145,0.416170830362624,0.916375224461566
0.157567294646029,0.488834946031033,0.028818199708461,0.360457053861169,0.6508420662281,0.092868965241854,0.964898067220604,0.595914895703956,0.801585589437283
0.050171987343428,0.239278804938106,0.100895546269496,0.292384238235596,0.501272902009563,0.128278716206442,0.777425928905429,0.261460060562255,0.972458294589304
0.119198544860315,0.435643762820241,0.44505676936505,0.552730133920776,0.165223687676943,0.027551240102522,0.744127214496548,0.802416319332168,0.948448277374684
0.340864017095364,0.010170348391344,0.126559324905863,0.609295159223184,0.919452190754634,0.059378639877293,0.390676177422526,0.929488617351991,0.849266775784733
0.0626364472637,0.114618102518527,0.444152561169584,0.566936405727014,0.05747704376874,0.51342941536094,0.263592550800097,0.429096750156172,0.241323767073468
0.197460097857153,0.551747159774771,0.008570882775744,0.631459377204061,0.45713583863351,0.116810001781781,0.123619893137259,0.839204206390582,0.867879543043388
0.126042982341805,0.213655860392162,0.752559749355141,0.893685327328234,0.068851588069258,0.24750990374594,0.007603545096569,0.723852089159059,0.642590396045148
0.074879515552346,0.396323937687453,0.000310070120807,0.725555793413933,0.59911821519286,0.175788948910373,0.538522275181824,0.514523156705478,0.910894369758264
0.126206580606642,0.00810602221075,0.294986835326595,0.482184695342784,0.442002115094386,0.220082126626448,0.736703207311631,0.405714042210203,0.475329977768173
0.075239990716883,0.134079995946926,0.21682673655344,0.301895532239242,0.422898683472025,0.04267941425748,0.443757422347411,0.348991799550744,0.495554586140562
0.042508278482917,0.508879073053052,0.372860154132224,0.469253152079574,0.153430495360966,0.631669384558977,0.022411465878909,0.306528559502076,0.757329699944862
0.135709946317255,0.076984890540617,0.108133636065021,0.636279231928498,0.833629202883843,0.090445107965663,0.785830881630778,0.560121491277245,0.863005301938095
0.015453641183434,0.934614870570553,0.176224206533373,0.99183196556107,0.081795880656692,0.493113434058043,0.439756995965912,0.829071088539304,0.380802276476342
0.63159514449512,0.023650552932462,0.259358618072944,0.619177835792575,0.243258687633378,0.002740181682221,0.956394351392836,0.500134747335245,0.994021048379941
0.062455852251821,0.161386444046015,0.346663725890672,0.239131863461862,0.400835883791631,0.025017881409449,0.277699986292757,0.608208090675926,0.475234145872036
0.04444011729139,0.82753057672496,0.073843439760519,0.99710100319454,0.217412087489062,0.853053938151662,0.302619011580752,0.629207755435534,0.797074428512429
0.070630217632425,0.692749819424463,0.448410935716632,0.390040138770452,0.093388876155198,0.282683610552398,0.222574116525631,0.650374312593527,0.474270005162205
0.072853476997538,0.082450234718444,0.617426504197524,0.454684196374237,0.265814059090508,0.275677603602325,0.448919730608893,0.433032198712454,0.973562718546861
0.054845253696583,0.012775475397285,0.247566899273743,0.265797595068492,0.669075381467826,0.679443867538635,0.77698107658008,0.189644170724006,0.650801696944226
0.445168367916131,0.002871732414331,0.168533555267774,0.488515634344934,0.091519168189909,0.128606195300224,0.13757082501778,0.50556910623295,0.162553872851536
0.051944117880567,0.571902911091395,0.375606436709275,0.347197229816257,0.106922997152856,0.859497565281426,0.006367375914553,0.355345829590349,0.326356003443584
0.082746726117784,0.504687924339354,0.471005265031868,0.551003238748073,0.402661496711516,0.026457836076432,0.908666204530825,0.986431563973778,0.715220277167455
0.135326859120115,0.01005152830588,0.045159344639016,0.459342977657953,0.951852834039932,0.181298955277153,0.659534231839686,0.834196653360422,0.442347546835284
0.100559636087974,0.346659234353227,0.068203613682807,0.81172844131591,0.227840775872033,0.211213526690278,0.560456187521969,0.990444046839207,0.371147953501017
0.142050389241572,0.329075275772963,0.692085186851293,0.72199024025035,0.12922029143959,0.564706233573557,0.004750499969261,0.594276938642733,0.99397606349569
0.155015519037556,0.173156530552764,0.740938064198129,0.221925582447952,0.205428852382613,0.102810035414524,0.396976191814645,0.550377417378462,0.42905132330253
0.023011054676605,0.992540294640901,0.566702466735825,0.482654973734871,0.12641765083129,0.210946153846962,0.550013653691331,0.846661081807073,0.813884942633537
0.049113914699875,0.006381900669907,0.405943782072794,0.787134303218312,0.659658813002893,0.281510183664342,0.70794497510013,0.50023701428418,0.99312399345163
0.022232326358295,0.433304931905172,0.419543846701732,0.876252700644858,0.058442333037581,0.239777548140247,0.919251612034349,0.966594097448552,0.245893021723686
0.042340758210413,0.080420855537521,0.511326229843944,0.920912988632031,0.164856853257985,0.187837062855117,0.493812268660215,0.822691262252757,0.362284301643743
0.028283524531671,0.834585377738788,0.342509263663982,0.490782958570153,0.21125030860569,0.293921020936669,0.827849245529581,0.838074793369251,0.585550090932524
0.213445610745428,0.210788057304355,0.444830219792469,0.682055964114331,0.361016812312993,0.005563231264006,0.204800783716955,0.974893253400396,0.963248452070955
0.038835136092327,0.064765764166634,0.474690781785353,0.924158101966241,0.201037399122046,0.080030384375835,0.318538016905497,0.50919712746864,0.633678583989917
0.222234095767894,0.016816923300291,0.131300448377213,0.955952192984723,0.246048712981647,0.031671572915144,0.21000492269328,0.582101485897428,0.282684031180537
0.291076224436906,0.013602430127858,0.216738089405452,0.794307706264792,0.270972637068574,0.116749965205685,0.509730082910415,0.80575658658403,0.639580759661046
0.092801032666272,0.144702551837632,0.738382336443341,0.131048691786204,0.878287952010995,0.069270846184566,0.975031746999597,0.346735204058455,0.842006070735362
0.057910488138505,0.342195015841809,0.022980857014308,0.766613540654142,0.265181182478701,0.207101411606962,0.055554607639402,0.306491634689883,0.734839812791028
0.061791453618868,0.426248696454119,0.859210734840134,0.269404154464642,0.123145511910315,0.718023228195241,0.083774244480865,0.341765894205716,0.622723675921976
0.066126110740474,0.186308723439383,0.432414374810595,0.523882636985343,0.198296793038997,0.068223782886625,0.303407584482994,0.58490247491144,0.449474922795346
0.370675778389598,0.002544535218972,0.351068103446159,0.916785846131992,0.352522860998067,0.07783860355693,0.257962079562712,0.775402319262817,0.862650406013602
0.104646090054557,0.071495756781744,0.682435111477594,0.662263479199955,0.21482635672419,0.683765130726527,0.102628764737134,0.60711574228422,0.677495342613074
0.184870333429213,0.070597605272629,0.102293171982767,0.635829332677295,0.172678733711848,0.069021098321597,0.599582102653598,0.506386410600886,0.433576912135854
